Time,ueId,assoCell,compCell,taskCount,succCount,upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax
2,20,3,8,7,0,1.2918,0.481007,1.01884,2.17955,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,17.8678,8.42713,7.15857,30.1229,39.1607,8.59776,28.1786,51.1429,
2,1,4,9,6,0,1.1736,0.0184426,1.14384,1.19741,11.5,0,11.5,11.5,0,0,0,0,9,0,9,9,11.5012,0,11.5012,11.5012,6.51869,1.71876,4.21214,8.74785,39.6935,1.71887,37.3929,41.9107,
2,9,4,9,1,0,1.19643,0,1.19643,1.19643,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,156.731,0,156.731,156.731,162.929,0,162.929,162.929,
2,13,5,9,7,0,1.43211,0.230172,1.26884,1.92955,11.5,0,11.5,11.5,0,0,0,0,9,0,9,9,11.5012,0,11.5012,11.5012,8.28867,6.03518,3.15857,17.0871,41.7219,5.99918,36.4286,50.4107,
2,14,5,9,7,0,1.19996,0.0622256,1.09027,1.25098,11.5,0,11.5,11.5,0,0,0,0,9,0,9,9,11.5012,0,11.5012,11.5012,5.90092,4.92756,3.24785,16.9621,39.102,4.92411,36.5,50.1607,
2,11,4,3,6,6,1.06845,0.0877848,0.910715,1.17857,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,6.51713,1.59647,4.28498,8.85642,15.5863,1.54637,13.4643,17.9464,
2,12,4,3,7,7,1.35969,0.312275,1.14286,1.92857,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,4.80029,1.20212,3.14213,6.26713,14.1607,1.27638,12.3393,15.9464,
2,16,5,3,6,6,1.36012,0.216482,1.19643,1.75,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,4.14808,1.0537,2.89213,5.78498,13.5089,1.02686,12.1429,14.9821,
2,3,2,4,7,7,1.17857,0,1.17857,1.17857,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,2.89213,0,2.89213,2.89213,9.07143,0,9.07143,9.07143,
2,19,6,4,6,6,1.01786,0,1.01786,1.01786,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,2.87427,0,2.87427,2.87427,8.89286,0,8.89286,8.89286,
2,2,4,5,6,5,1.55357,0.308262,1.28571,2.125,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,9.8207,5.37403,4.39213,19.1421,16.375,5.35637,10.8036,25.5536,
